Price,Cup,Hero
1756.619145,24000,59
585.539715,13952,44
3684.527527,55483,84
702.647658,21317,65
2342.158859,23500,60
93.686354,5489,46
585.539715,12184,50
351.323829,8400,41
701.476578,20398,64
3513.238289,24432,64
292.769857,7679,45
1405.295316,30585,66
1580.95723,30457,80
409.8778,8500,35
585.539715,10000,40
409.8778,4300,30
2225.050916,34404,77
23.421589,582,10
585.539715,20000,777777777
381.15802,16063,48
2342.158859,32000,77
257.637475,9430,34
99.541752,303,9
1756.619145,32889,79
702.647658,23263,67
990.733198,21356,63
409.8778,4060,36
158.095723,6974,27
203.767821,1323,17
2693.482688,29903,71
3279.022403,30036,72
467.260692,17225,53
900.560081,27988,65
351.323829,4800,40
2342.158859,30055,84
702.647658,17776,53
2927.698574,26000,69
409.8778,17702,50
2100.003055,21487,58
1100.004277,14671,59
2459.266802,43765,84
304.480652,1500,18
3864.562118,51656,85
1370.162933,1,1
5.269857,1,1
7.026477,1,2
2927.698574,37550,79
23421.588595,75459,83
819.755601,23193,71
818.584521,17000,61
819.755601,23000,59
702.647658,17000,60
175.661914,1523,28
17.566191,39,7
23.421589,33,8
23.421589,10,10
269.348269,2195,26
29.276986,39,7
17566.191446,49281,85
1756.619145,30100,82
234.215886,1300,25
1171.07943,30000,68
351.323829,4088,36
1346.741344,27421,67
3044.806517,50670,82
351.323829,16857,55
1580.95723,28000,60
620.672098,14000,53
1171.07943,24000,83
6352.633667,39600,78
526.985743,6051,28
936.863544,28795,68
3747.454175,44161,85
2342.158859,35000,85
4098.778004,39940,79
585.539715,15000,53
4684.317719,46204,85
2342.158859,35000,83
292.769857,6421,25
526.985743,19000,60
2342.158859,43000,83
2342.158859,33000,80
3513.238289,33500,82
1178.105906,26000,75
1873.727088,15775,59
2459.266802,30080,75
644.093686,3935,34
2693.482688,40000,81
1405.295316,15911,61
59.725051,574,17
526.985743,23000,52
4684.317719,51210,84
351.323829,12000,45
661.817415,27000,64
386.456212,5596,40
351.323829,6000,29
26.934827,756,11
380.600815,16058,41
351.323829,13726,45
1288.187373,34050,78
351.323829,15482,35
1405.295316,27600,70
702.647658,20900,58
2693.482688,25000,69
761.201629,23051,71
936.863544,13752,61
433.299389,14083,55
1454.674678,35650,78
1588.361796,34500,76
702.647658,25120,65
2342.158859,26000,73
4098.778004,36000,80
4683.14664,36000,80
1405.295316,30332,68
3688.900204,38692,82
526.985743,11379,48
585.539715,4000,30
292.769857,1390,28
234.215886,1300,21
436.799494,16707,49
4684.317719,37150,83
2342.158859,16141,58
234.215886,4769,43
292.769857,3800,33
1905.7901,37000,67
2340.98778,17829,53
819.755601,30000,58
3161.91446,40000,84
216.649695,9468,47
1756.619145,32000,79
702.647658,21700,68
526.985743,20233,62
175.661914,7834,36
1171.07943,25635,79
550.407332,22888,62
409.8778,11720,38
2927.698574,37770,78
1756.619145,23343,62
585.539715,19969,66
1171.07943,31000,73
15224.032587,42747,71
995.417515,20008,63
468.431772,15000,45
1228.462322,26,81
1755.448065,27500,73
234.215886,5300,26
1756.619145,21252,69
2342.158859,35486,77
6440.936864,57500,85
585.539715,23300,63
351.323829,9077,45
409.8778,7685,47
526.985743,16100,53
2342.158859,44222,80
468.431772,23533,69
585.539715,16347,51
146.384929,6621,35
5269.857434,46000,82
585.539715,9000,47
468.431772,17801,52
1053.971487,22500,59
29275.814664,62000,84
2927.698574,36000,84
350.000509,20211,51
1171.07943,23620,79
4684.317719,31000,67
995.417515,12450,50
210.794297,745,22
1990.835031,26700,74
351.323829,17076,59
409.8778,19050,58
936.863544,20062,60
585.539715,21500,56
644.093686,22000,71
140.529532,80,11
2342.158859,3391,32
819.755601,8700,36
644.093686,3391,31
995.417515,28800,76
2927.698574,33700,80
526.985743,18217,53
538.696538,19807,56
122.96334,16000,55
1171.07943,27300,75
2032.842774,34250,77
585.539715,21000,65
468.431772,24000,64
234.215886,2207,31
76.120163,621,15
87.830957,738,16
117.107943,916,21
134.674134,1394,19
99.541752,1009,19
210.794297,3400,37
146.384929,2600,21
158.095723,2600,28
1873.727088,31000,81
1755.448065,23200,73
761.201629,19464,59
1405.295316,21227,71
1171.07943,7359,45
8197.556008,67801,85
936.863544,15500,56
1985.452244,30500,80
702.647658,10000,37
796.334012,25000,63
428.615071,3579,37
5855.397149,45200,82
1990.835031,39700,79
99.998473,30,7
585.539715,19763,62
409.8778,19546,72
936.863544,21500,56
526.985743,8444,38
40.98778,344,11
2166.496945,37045,77
3176.316834,38726,85
174.490835,400,13
70.264766,2006,25
692.869145,17171,58
702.647658,16627,63
279.887984,4950,26
419.246436,6581,28
435.641548,9440,35
336.099796,7867,26
1405.295316,30013,72
8197.556008,22000,65
885.968432,16395,49
5855.397149,46000,83
819.755601,2000,53
585.539715,5415,36
585.539715,17491,67
936.863544,25550,61
1405.295316,18829,60
8197.556008,34000,82
257.637475,7232,35
351.323829,5786,38
3864.562118,41970,81
1522.403259,28715,81
117.107943,5500,35
199.083503,8415,38
117.107941,741,18
175.661911,1509,26
585.539715,20115,70
296.283096,3102,42
7026.476578,61000,83
3513.238289,22583,71
234.215886,4000,36
5855.397149,28226,78
2225.050916,18000,70
1016.421387,10078,46
468.431772,13000,61
119.450102,658,19
468.431772,1803,31
351.323829,5829,40
666.344196,19000,64
9698.879837,62300,85
234.215886,1971,22
585.539715,13410,45
7026.476578,38000,85
351.323829,5100,41
3571.792261,25100,68
1053.971487,23500,67
4098.778004,43000,84
819.755601,6453,47
585.539715,23,50
58.553971,200,6
819.755601,13500,47
3513.238289,15052,63
643.379328,20000,64
117.107943,1912,29
128.818737,2262,32
163.95112,3001,34
175.661914,981,34
878.309572,18540,70
2779.633142,31000,82
468.431772,12407,46
1171.07943,34000,78
585.539715,15000,57
1405.295316,32000,74
1731.341038,24688,75
1385.072831,26000,63
585.539715,6050,40
1463.849287,27389,70
1756.619145,20109,58
5621.181263,42168,84
468.431772,6500,53
1089.10387,35869,73
1171.07943,29198,76
2927.698574,41200,85
3279.022403,42400,85
1171.07943,31000,76
1405.295316,31500,75
1405.295316,2000,15
819.755601,20212,64
1288.187373,24000,71
1171.07943,38400,80
702.647658,31018,75
644.093686,17000,52
105.397149,4867,20
175.661914,7000,38
702.647658,25500,69
702.647658,7900,44
296.940071,7221,32
1171.07943,22445,66
591.395112,19720,63
351.323829,12000,42
1143.47406,22333,58
1755.448065,22965,68
5269.857434,36985,84
1169.90835,21080,56
1932.281059,27655,75
351.323829,2446,30
1522.403259,19013,69
585.539715,11805,60
1756.619145,15200,62
175.661914,2471,27
117.107943,2600,26
761.201629,29000,74
4683.14664,32643,84
644.093686,9515,47
1905.7901,15903,56
199.083503,2205,23
140.529532,4001,23
175.661914,5295,44
936.863544,25270,69
1053.971487,16428,80
936.863544,16882,69
878.309572,19451,62
3161.91446,26397,75
1405.295316,18946,66
819.755601,17690,51
316.191446,7420,43
999.999949,21000,61
2459.266802,26000,70
234.215886,700,20
234.215886,8236,33
1171.07943,33973,81
1522.403259,24000,64
702.647658,24610,68
1580.95723,31703,83
234.215886,7200,32
702.647658,17500,63
409.8778,11000,48
234.215886,5500,39
233.044807,8931,50
234.215886,1309,18
187.372709,1015,15
1053.971487,29333,76
702.647658,24488,55
2927.698574,18956,73
6135.285132,46900,85
117.107943,1000,12
936.863544,14420,56
234.215886,1083,33
936.863544,26180,65
4.684318,1,1
11.710794,1,1
819.755601,10000,44
1171.07943,33710,79
2927.698574,38000,83
1756.619145,33375,79
2342.158859,48007,84
1171.07943,26400,67
3513.238289,28,74
2342.158859,41000,85
585.539715,18800,56
2517.820774,41000,78
233.044807,7502,32
427.443992,8502,47
9147.792481,1,1
4065.685547,13,52
4065.685547,20,57
8639.581788,1,1
2922.211487,1,1
819.755601,18837,63
351.323829,11526,39
5854.226069,27513,75
2195.727088,27823,79
351.323829,3000,37
304.480652,3300,33
234.215886,3100,29
234.215886,3100,29
3513.238289,35000,81
1171.07943,26868,74
468.431772,23901,69
644.093686,13286,50
292.769857,20275,56
1053.971487,30615,77
351.323829,13411,41
117.107943,20,3
87.830957,21,3
228.360489,20,5
275.203666,20,5
76.120163,22,3
117.107943,20,4
76.120163,20,3
105.397149,20,4
117.107943,16,3
5269.857434,46000,83
409.8778,8151,40
819.755601,27021,73
203.75611,4075,36
644.093686,8600,40
2342.158859,25784,69
140.529532,722,15
2342.158859,35341,84
503.564155,23800,54
10071.283096,40000,83
409.8778,16260,56
7612.016293,63600,85
761.201629,25000,63
585.539715,25000,40
503.564155,20000,57
351.323829,9061,43
4098.778004,31700,81
995.417515,18596,61
1873.727088,31000,70
819.755601,17608,57
608.996436,18526,64
526.985743,15950,52
2342.158859,46000,84
1756.619145,26150,65
2927.698574,37000,81
175.661914,1200,16
292.769857,7000,42
655.804481,20000,53
585.539715,13000,54
4684.317719,58000,85
2342.158859,44800,82
299.796334,1946,20
199.083503,1591,19
7026.476578,31784,84
971.995927,19000,61
1089.10387,25540,59
3513.238289,41000,72
300.967413,4043,30
702.647658,24000,56
538.696538,15200,42
526.985743,16362,57
995.417515,9473,47
936.863544,22000,50
1756.619145,33000,73
257.637475,10002,35
234.215886,7106,46
210.794297,4398,38
140.529532,2745,33
117.107943,1955,29
3903.207739,28000,71
468.431772,13400,37
316.191446,1726,19
1821.028513,21700,71
878.309572,18000,50
936.863544,11711,50
351.323829,11157,46
1756.619145,36526,76
2459.266802,17000,85
1990.835031,21546,55
1639.511202,30037,78
585.539715,18162,51
292.769857,1478,25
39709.04489,88000,85
1346.741344,35748,79
1405.295316,25163,78
890.020367,26654,68
761.201629,23048,63
878.309572,22097,67
702.647658,19000,60
585.539715,13125,50
526.985743,12259,48
374.745418,8159,41
4684.317719,42854,82
1171.07943,25800,70
3513.238289,46100,885
2927.698574,34700,84
794.180898,23113,67
526.985743,1111,24
23163.609519,82800,86
2927.698574,25000,72
2051.633986,7956,30
1756.619145,15000,55
995.417515,20000,63
702.647658,23278,65
1288.187373,21870,74
117.107943,908,32
117.107943,914,29
2107.942974,38536,84
117.107943,6000,20
456.720978,1850,26
35.132383,2000,14
455.549898,5888,31
1522.403259,38050,79
702.647658,28223,49
351.323829,15400,43
409.8778,14500,45
936.863544,13656,54
761.201629,28341,71
494.909878,1500,19
330.908707,5100,38
234.215886,11490,39
1405.295316,19239,53
1756.619145,22500,70
737.780041,23800,70
936.863544,15359,44
644.093686,23624,59
11709.623218,41250,79
2810.590631,29148,81
409.8778,16827,52
468.431772,14000,41
900.071684,17000,50
292.769857,16171,53
4098.778004,37000,74
878.309572,20000,62
351.323829,12198,42
1171.07943,28186,71
2342.158859,24559,64
878.309572,7869,39
878.309572,7873,39
888.849287,10000,50
11125.254582,46105,84
409.8778,9000,51
936.863544,27137,67
292.769857,8839,35
503.564155,14446,53
995.417515,29000,65
117.107943,1703,37
152.240326,2514,31
152.240326,1788,29
117.107943,1581,31
2342.158859,13500,55
1171.07943,24417,62
234.215886,7041,37
1405.295316,25766,75
2342.158859,41645,83
995.417515,24590,66
702.647658,17117,52
819.755601,24300,63
9368.635438,41000,83
175.661914,2528,21
1053.971487,16,61
819.755601,25557,61
794.1015,26145,60
2969.494399,17000,65
819.755601,18039,51
936.863544,23800,70
29.276986,514,16
1053.971487,335,6
1405.295316,33654,70
421.588595,14457,40
585.539715,13368,40
351.323829,10000,42
58.553971,475,13
585.539715,22484,61
936.863544,16082,50
613.645621,17008,51
280.003921,7917,36
819.802444,4927,34
995.417515,29500,74
585.539715,25384,64
351.323829,1500,20
409.8778,15000,54
386.456212,10850,48
1171.07943,27000,59
234.215886,8643,44
175.661914,1931,32
175.661914,925,14
935.692464,25000,73
626.527495,16472,52
644.093686,15860,60
819.755601,25572,68
140.529532,1655,29
234.215886,12005,49
2342.158859,27313,78
259.979633,721,14
1288.187373,10483,57
1990.835031,37309,81
878.309572,9973,44
649.949084,22735,63
491.85336,21893,67
819.755601,23500,68
4215.885947,49281,84
1463.849287,23700,64
25763.747454,36200,83
23.421589,500,6
81.97556,2000,10
1171.07943,9500,36
1756.619145,23300,59
351.323829,13340,52
585.539715,15610,52
585.539715,20048,58
14872.708758,70000,84
117.107943,2500,16
585.539715,16780,49
644.093686,12000,43
2342.158859,41000,84
2342.158859,18222,56
1288.187373,30013,74
1522.403259,35000,84
995.417515,26700,67
585.539715,4149,34
398.167006,8127,36
971.995927,25700,61
1756.619145,28613,83
936.863544,22000,63
52.698574,1007,13
1405.295316,1132,26
585.539715,15427,38
571.486762,20530,59
1171.07943,20820,57
175.661914,2016,38
409.8778,16334,57
966.14053,13599,46
1229.633401,10910,40
32.790224,1,3
79.633401,256,13
702.647658,8320,42
175.661914,4850,47
140.529532,1870,21
158.095723,1055,20
158.095723,2281,22
175.661914,1300,27
117.107943,1677,19
1053.971487,15478,65
269.348269,13050,53
5082.106934,13971,60
3981.670061,41000,73
1171.07943,6866,46
1171.07943,13800,46
1756.619145,34147,63
702.647658,8598,34
878.309572,17234,53
819.755601,13000,40
2225.050916,3200,73
1287.016293,31900,71
1522.403259,28000,81
2277.749491,20000,56
351.323829,15423,38
585.539715,24155,54
1873.727088,25057,78
1522.403259,28106,74
351.323829,2291,32
468.431772,22000,65
1990.835031,30252,71
819.755601,26265,67
1463.849287,43839,83
1580.95723,33923,82
1288.187373,29000,74
1264.765784,31000,76
2927.698574,34000,77
936.863544,20322,59
1053.971487,27900,73
497.708758,7229,39
468.431772,4700,53
792.820774,24035,71
1171.07943,30303,76
7026.476578,50000,85
819.755601,24235,74
23.421589,409,10
1171.07943,21513,69
117.107943,1220,26
1241.344196,21062,62
234.215886,9000,40
409.8778,24000,65
491.85336,13200,43
2342.158859,41600,81
351.323829,19000,47
3513.238289,41000,82
468.431772,12404,57
699.999847,7188,44
9368.635438,60000,81
562.118126,16480,51
351.323829,5253,36
2647.269659,29000,59
351.323829,9088,45
585.539715,13150,48
1873.727088,30076,76
2342.158859,33523,82
1171.07943,27232,71
3161.91446,44000,78
3044.806517,18626,56
4098.778004,43475,80
468.431772,9055,37
635.263367,5500,35
468.431772,17072,47
163.95112,2000,22
117.107943,1273,13
2340.98778,42000,82
1171.07943,10000,40
468.431772,17212,59
585.539715,12500,47
281.059063,5340,39
571.73703,21200,68
35.132383,1,2
585.539715,11105,32
585.539715,11961,39
1756.619145,32000,73
702.647658,16603,53
936.863544,25043,72
8197.556008,38470,79
2225.050916,32000,77
585.539715,14620,59
11710.794297,42000,83
1405.295316,23129,73
819.755601,18600,57
1873.727088,30864,72
175.661914,6436,31
360.692464,3277,33
234.215886,554,17
292.769857,503,17
29276.985743,84000,85
468.431772,6447,44
526.985743,10803,51
1639.511202,29550,77
5269.857434,50000,85
585.539715,18500,66
152.240326,1402,24
292.769857,5156,39
2576.374745,33000,75
2342.158859,33000,75
585.539715,16700,41
409.8778,16360,50
2342.158859,32000,77
3513.238289,42000,75
409.8778,16000,57
585.539715,12792,43
13011.863544,72300,85
926.544381,36280,79
761.201629,13052,64
70.264766,1700,15
234.215886,4000,35
81.97556,1,1
45.672098,1,1
23.421589,1,1
58.553971,1,1
11.710794,1,1
117.107943,1000,1
81.97556,880,1
64.409369,780,1
52.698574,680,1
40.98778,580,1
29.276986,480,1
644.093686,28000,64
526.985743,7044,39
468.431772,17824,58
1756.619145,15739,63
1111.277354,25001,66
936.863544,30475,74
526.985743,21043,54
2049.389002,32000,77
2377.291242,36300,84
1288.187373,16827,59
151.069246,1077,24
3513.238289,26000,66
8783.095723,27856,79
2342.158859,18465,57
3277.851324,37000,83
4977.087576,50000,79
1161.187773,29000,71
1785.89613,33000,75
6148.167006,54000,80
3074.083503,43000,79
878.309572,8500,38
1756.619145,30000,79
234.215886,9504,43
526.985743,7732,41
1171.07943,22324,64
409.8778,1755,25
2576.374745,38135,84
2927.698574,32000,72
1288.187373,13196,58
3513.238289,28600,82
3513.238289,36000,83
5855.397149,35419,84
936.863544,19500,50
468.431772,17000,43
936.863544,17573,62
351.323829,17500,62
1551.680244,28032,71
337.526882,3000,30
1171.07943,22611,66
8603.626393,65000,85
761.201629,21600,62
819.755601,17786,60
5855.397149,44200,85
585.539715,22710,68
819.755601,22432,65
281.059063,9009,39
2693.482688,40660,84
2342.158859,33184,82
445.010183,19848,53
2647.269659,24640,72
819.755601,11000,45
4098.778004,33000,75
2342.158859,33500,76
1720.725279,40015,79
31619.144603,50000,85
5855.397149,66000,85
1171.07943,14849,56
1171.07943,23500,62
468.431772,4000,31
234.215886,2890,32
995.417515,17712,46
995.417515,17712,46
995.417515,17712,46
2927.698574,19662,70
2342.158859,20012,73
584.368635,9464,48
144.04277,2000,26
761.201629,20700,56
1990.835031,28610,76
761.201629,13834,44
1171.07943,15320,62
626.527495,5558,47
363.034623,2139,33
585.539715,22900,51
468.431772,3762,35
292.769857,3000,30
526.985743,11724,41
1522.403259,8071,37
2927.698574,31200,74
2969.857434,30800,73
5855.397149,25000,72
3161.91446,29000,78
1169.90835,18500,73
525.814664,10500,43
115.936864,1657,23
234.215886,2300,27
468.431772,11000,33
607.790224,14722,56
70.264766,1280,16
234.215886,594,24
585.539715,4500,33
7026.476578,42400,84
7715.071283,54800,83
878.309572,16500,64
193.228106,8000,39
936.863544,29000,71
386.456212,2799,26
197.912424,8893,39
1171.07943,16372,59
2459.266802,15000,35
14052.953157,27600,78
292.769857,7500,36
3513.238289,45600,79
1405.295316,23216,72
245.92668,2521,31
936.863544,8000,40
702.647658,22954,63
796.334012,10000,39
936.863544,29653,77
175.661914,1033,15
4684.317719,20533,60
519.959267,1713,23
585.539715,15000,47
1990.835031,36800,79
1990.835031,36800,79
819.755601,24182,73
3903.207739,27208,67
1431.059063,16200,63
819.755601,15410,48
8197.556008,66000,82
409.8778,10700,54
3513.238289,37465,83
4098.778004,45125,85
117.107943,800,19
661.817415,20116,56
468.431772,6332,21
1171.07943,22390,61
292.769857,2626,27
1171.07943,3629,37
1171.07943,28490,72
585.539715,24000,73
351.323829,14500,52
409.8778,19048,51
409.8778,6000,35
234.215886,2200,26
878.309572,13000,51
761.201629,14800,59
2458.095723,45000,81
526.985743,12306,49
526.985743,9338,39
1522.403259,18300,70
1171.07943,22010,54
175.661914,913,12
409.8778,4456,27
1955.702648,10000,50
2064.669481,18170,63
644.093686,17300,59
819.755601,23184,70
1171.07943,36000,68
8665.98778,47000,84
1169.90835,30115,74
1287.016293,34081,79
702.647658,3488,33
488.925662,19000,55
409.8778,24879,57
701.476578,17100,50
1756.619145,24800,62
468.431772,17389,45
8197.556008,67821,85
761.201629,26416,62
292.769857,5172,37
1171.07943,27500,76
3513.238289,39000,84
4684.317719,37500,79
175.661914,4645,38
175.661914,1000,25
117.107943,1008,19
234.215886,5888,44
210.794297,4357,34
702.647658,20000,62
58.553971,571,15
292.769857,9000,47
234.215886,1012,20
146.384929,2300,22
263.492872,3032,38
117.107943,400,10
58.553971,414,18
58.553971,38,17
234.215886,1100,25
175.661914,1000,32
99.541752,400,23
702.647658,20000,68
263.492872,4000,43
2342.158859,35000,82
175.661914,2809,23
936.863544,27800,61
526.985743,18000,47
351.323829,11000,40
5269.857434,39500,84
2459.266802,33500,83
1171.07943,23687,65
1288.187373,25138,82
468.431772,11934,53
702.647658,24134,67
526.985743,22000,69
7155.606563,17000,40
8058.95107,20000,40
819.755601,26500,79
3981.670061,41500,84
1929.9389,24519,55
1171.07943,29300,73
808.044807,12300,42
779.9389,17224,50
199.083503,2162,23
3513.238289,43000,83
2107.942974,40704,85
468.431772,9991,47
1756.619145,28000,62
292.769857,8300,36
1756.619145,38819,77
819.755601,27600,67
1171.07943,26786,63
117.096232,950,16
585.539715,13200,51
468.431772,23000,66
2225.050916,34000,80
1171.07943,27100,66
122.96334,1122,24
468.431772,4335,31
585.539715,17181,52
5269.857434,41000,83
175.661914,4325,28
1463.849287,30556,78
1639.511202,25000,71
585.539715,15500,53
3513.238289,35429,77
468.431772,18000,49
351.323829,6088,33
995.417515,25200,70
3279.022403,41500,82
2927.698574,21000,61
257.637475,2736,40
292.769857,13400,46
409.8778,10005,35
503.564155,13944,33
351.323829,13000,53
854.887984,11533,38
5855.397149,35545,84
585.539715,2045,29
5855.397149,26141,82
3513.238289,32614,82
468.431772,4564,48
1171.07943,18741,57
317.631683,3500,30
1756.619145,10000,37
152.240326,3699,22
503.564155,14280,44
2342.158859,39000,82
1756.619145,24753,60
4098.778004,26900,72
351.323829,850,22
2049.389002,25000,63
1288.187373,35514,81
8197.556008,57219,85
257.637475,11200,46
878.309572,25112,74
1112.525458,25160,76
702.647658,28000,72
234.215886,6750,32
761.201629,20000,62
409.8778,12314,50
409.8778,8394,37
